,act_max,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci-Fi,IMAX,Documentary,War,Musical,Film-Noir,Western,Short,director_rating,country_rating,rating
9381,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.61538461538
9382,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.27777777778
9383,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,4.0
9384,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.85714285714
9385,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.87628865979
9386,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.6
9387,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.16666666667
9388,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.6
9389,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,4.5
9390,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.135
9391,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.5
9392,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.91509433962
9393,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,1.75
9394,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.75239616613
9395,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.5
9396,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.90714285714
9397,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.25
9398,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.2619047619
9399,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.61858974359
9400,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.66666666667
9401,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.63888888889
9402,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.35714285714
9403,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.41525423729
9404,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.68
9405,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.51685393258
9406,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.16279069767
9407,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.91666666667
9408,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.8275862069
9409,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.0
9410,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.5
9411,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.83333333333
9412,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.55555555556
9413,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.71590909091
9414,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.41666666667
9415,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.45953757225
9416,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.18965517241
9417,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.025
9418,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.0
9419,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.75
9420,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.44444444444
9421,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.875
9422,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.83333333333
9423,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.53271028037
9424,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.17701863354
9425,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,1.54166666667
9426,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.81467181467
9427,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.86585365854
9428,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.33333333333
9429,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.38815789474
9430,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.44642857143
9431,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.56459330144
9432,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.0
9433,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.35
9434,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.29661016949
9435,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.4
9436,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.77272727273
9437,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.25
9438,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.625
9439,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.17164179104
9440,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.27027027027
9441,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.17142857143
9442,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.66666666667
9443,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.59322033898
9444,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.58333333333
9445,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.65963855422
9446,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.17647058824
9447,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.89473684211
9448,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.75
9449,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.35416666667
9450,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.63492063492
9451,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.64285714286
9452,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.22727272727
9453,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.84375
9454,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.97781065089
9455,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.94117647059
9456,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,3.78125
9457,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.71052631579
9458,22.6018092105,0.0939144736842,0.0259868421053,0.0565789473684,0.352796052632,0.04375,0.153125,0.463322368421,0.135855263158,0.0944078947368,0.154769736842,0.0973684210526,0.0427631578947,0.0740131578947,0.00263157894737,0.0332236842105,0.0412828947368,0.0389802631579,0.0115131578947,0.0248355263158,0.0,3.16634943397,3.16605007009,2.76785714286
